click_id,sku,query_id,position,clicked,converted,price_rwf
CLK-000439,RW-HOM-0368,Q-0070,4,1,1,21876
CLK-000440,RW-LEA-0154,Q-0077,3,1,0,25643
CLK-000441,RW-BAS-0353,Q-0042,3,0,0,3593
CLK-000442,RW-HOM-0391,Q-0032,3,0,1,23998
CLK-000443,RW-BAS-0345,Q-0040,3,1,0,23481
CLK-000444,GN-BAS-0441,Q-0092,4,0,0,3377
CLK-000445,RW-BAS-0326,Q-0110,5,1,0,17789
CLK-000446,RW-BAS-0170,Q-0067,3,1,0,16166
CLK-000447,GN-BAS-0463,Q-0017,2,1,0,7180
CLK-000448,RW-APP-0305,Q-0009,4,1,0,20584
CLK-000449,GN-LEA-0499,Q-0027,4,1,0,7158
CLK-000450,GN-LEA-0423,Q-0100,7,1,0,15251
CLK-000451,RW-APP-0271,Q-0060,6,1,0,9022
CLK-000452,GN-JEW-0480,Q-0064,3,1,0,13396
CLK-000453,RW-LEA-0205,Q-0062,2,1,0,26127
CLK-000454,RW-APP-0279,Q-0057,4,1,0,32462
CLK-000455,RW-BAS-0213,Q-0027,1,0,0,5444
CLK-000456,RW-JEW-0184,Q-0093,2,0,0,7203
CLK-000457,GN-BAS-0488,Q-0019,4,0,0,1656
CLK-000458,RW-HOM-0098,Q-0040,3,1,0,43437
CLK-000459,RW-APP-0077,Q-0028,2,1,0,18669
CLK-000460,RW-JEW-0247,Q-0102,3,0,0,47738
CLK-000461,RW-APP-0320,Q-0070,6,1,1,13118
CLK-000462,RW-HOM-0201,Q-0112,2,1,1,13740
CLK-000463,RW-BAS-0113,Q-0037,1,1,1,14979
CLK-000464,GN-HOM-0460,Q-0109,8,0,0,6869
CLK-000465,RW-HOM-0319,Q-0066,2,1,0,31041
CLK-000466,RW-HOM-0207,Q-0049,3,1,0,42644
CLK-000467,RW-APP-0264,Q-0016,1,1,0,23502
CLK-000468,RW-LEA-0029,Q-0028,19,1,0,38807
CLK-000469,GN-JEW-0489,Q-0038,2,1,0,8715
CLK-000470,RW-BAS-0344,Q-0008,1,1,0,21228
CLK-000471,RW-LEA-0012,Q-0102,1,1,0,43414
CLK-000472,RW-LEA-0338,Q-0054,1,1,1,22729
CLK-000473,RW-LEA-0064,Q-0002,2,1,0,58086
CLK-000474,RW-APP-0341,Q-0019,1,1,0,10509
CLK-000475,RW-BAS-0099,Q-0072,5,1,0,24926
CLK-000476,GN-JEW-0461,Q-0058,2,0,0,9907
CLK-000477,RW-APP-0053,Q-0043,2,0,0,5663
CLK-000478,RW-HOM-0272,Q-0078,2,1,1,27172
CLK-000479,RW-JEW-0111,Q-0086,1,1,0,43085
CLK-000480,RW-LEA-0348,Q-0030,1,0,0,35458
CLK-000481,RW-LEA-0082,Q-0050,1,1,1,42057
CLK-000482,RW-BAS-0218,Q-0025,1,0,1,6309
CLK-000483,RW-BAS-0260,Q-0115,1,1,1,8553
CLK-000484,RW-BAS-0099,Q-0109,11,1,0,24926
CLK-000485,RW-HOM-0034,Q-0102,1,1,0,34339
CLK-000486,RW-APP-0320,Q-0069,2,1,0,13118
CLK-000487,RW-HOM-0352,Q-0088,7,1,0,15176
CLK-000488,RW-LEA-0273,Q-0038,2,1,0,17375
CLK-000489,GN-LEA-0485,Q-0021,1,1,1,20934
CLK-000490,RW-LEA-0261,Q-0089,1,1,0,65223
CLK-000491,RW-HOM-0100,Q-0103,1,1,1,29422
CLK-000492,RW-BAS-0063,Q-0031,4,1,0,4779
CLK-000493,RW-LEA-0226,Q-0011,3,1,0,54047
CLK-000494,RW-APP-0208,Q-0058,5,0,0,12381
CLK-000495,RW-JEW-0013,Q-0102,2,1,0,39552
CLK-000496,GN-JEW-0401,Q-0115,8,0,1,4237
CLK-000497,RW-BAS-0345,Q-0059,1,0,0,23481
CLK-000498,RW-JEW-0067,Q-0006,1,0,0,12468
CLK-000499,RW-BAS-0346,Q-0050,2,0,0,12210
CLK-000500,RW-BAS-0343,Q-0074,2,1,0,8542
CLK-000501,RW-HOM-0207,Q-0002,3,1,0,42644
CLK-000502,RW-HOM-0383,Q-0098,1,1,0,29025
CLK-000503,RW-LEA-0073,Q-0003,3,1,0,32464
CLK-000504,RW-JEW-0370,Q-0013,1,1,0,19432
CLK-000505,GN-LEA-0490,Q-0073,4,0,0,22670
CLK-000506,RW-HOM-0251,Q-0076,2,1,0,30813
CLK-000507,RW-JEW-0184,Q-0054,2,0,0,7203
CLK-000508,RW-JEW-0046,Q-0119,1,1,1,39589
CLK-000509,RW-LEA-0257,Q-0039,4,1,0,78416
CLK-000510,RW-HOM-0010,Q-0016,1,1,0,21077
CLK-000511,RW-LEA-0395,Q-0061,1,1,1,38688
CLK-000512,RW-APP-0366,Q-0061,4,0,0,22679
CLK-000513,RW-HOM-0364,Q-0104,4,0,1,22105
CLK-000514,GN-LEA-0432,Q-0047,8,1,0,7623
CLK-000515,RW-APP-0354,Q-0037,1,1,0,17682
CLK-000516,RW-HOM-0358,Q-0082,2,1,0,11081
CLK-000517,RW-LEA-0254,Q-0043,2,1,0,23522
CLK-000518,RW-LEA-0327,Q-0044,6,1,0,73896
CLK-000519,RW-HOM-0021,Q-0109,2,0,0,44721
CLK-000520,RW-HOM-0277,Q-0015,1,1,0,21158
CLK-000521,RW-HOM-0149,Q-0097,2,1,0,33834
CLK-000522,RW-APP-0208,Q-0086,7,0,0,12381
CLK-000523,GN-LEA-0413,Q-0064,2,1,0,7968
CLK-000524,RW-APP-0037,Q-0112,1,0,0,25331
CLK-000525,RW-LEA-0380,Q-0029,2,0,0,32572
CLK-000526,RW-JEW-0137,Q-0024,2,1,0,23035
CLK-000527,RW-BAS-0171,Q-0040,1,0,0,14568
CLK-000528,RW-HOM-0146,Q-0091,10,1,0,11402
CLK-000529,RW-BAS-0017,Q-0093,7,1,1,3819
CLK-000530,RW-HOM-0085,Q-0053,3,1,0,16115
CLK-000531,RW-LEA-0035,Q-0112,1,1,0,21155
CLK-000532,RW-APP-0019,Q-0012,2,0,0,21961
CLK-000533,RW-JEW-0370,Q-0096,6,1,0,19432
CLK-000534,RW-BAS-0376,Q-0034,2,0,0,3847
CLK-000535,RW-BAS-0232,Q-0032,3,1,1,3088
CLK-000536,RW-JEW-0093,Q-0033,1,1,0,48222
CLK-000537,RW-APP-0371,Q-0061,2,0,0,14170
CLK-000538,RW-LEA-0025,Q-0019,4,1,0,65150
CLK-000539,RW-BAS-0242,Q-0099,1,1,0,22572
CLK-000540,RW-BAS-0249,Q-0117,10,0,0,12482
CLK-000541,RW-BAS-0280,Q-0021,7,1,0,14701
CLK-000542,RW-HOM-0084,Q-0112,2,1,0,42143
CLK-000543,RW-JEW-0131,Q-0008,4,1,0,31638
CLK-000544,RW-LEA-0255,Q-0062,2,1,0,16539
CLK-000545,RW-JEW-0200,Q-0113,5,0,0,34404
CLK-000546,RW-HOM-0061,Q-0071,1,1,0,22847
CLK-000547,RW-HOM-0357,Q-0013,3,1,1,37442
CLK-000548,GN-JEW-0461,Q-0011,1,1,1,9907
CLK-000549,RW-JEW-0173,Q-0038,3,1,0,17812
CLK-000550,RW-LEA-0154,Q-0023,3,0,0,25643
CLK-000551,RW-HOM-0307,Q-0009,1,1,0,13705
CLK-000552,RW-LEA-0295,Q-0079,1,1,0,24718
CLK-000553,RW-HOM-0202,Q-0106,1,1,0,28336
CLK-000554,GN-LEA-0435,Q-0065,2,0,0,11561
CLK-000555,RW-HOM-0272,Q-0031,3,0,0,27172
CLK-000556,RW-LEA-0154,Q-0076,6,1,0,25643
CLK-000557,GN-LEA-0499,Q-0093,1,1,1,7158
CLK-000558,RW-LEA-0150,Q-0063,12,1,0,54054
CLK-000559,RW-LEA-0356,Q-0052,3,1,0,38229
CLK-000560,RW-HOM-0010,Q-0012,3,0,0,21077
CLK-000561,RW-JEW-0015,Q-0061,8,1,0,41220
CLK-000562,GN-LEA-0464,Q-0074,2,1,1,21198
CLK-000563,RW-BAS-0023,Q-0005,14,0,1,14110
CLK-000564,RW-BAS-0376,Q-0078,2,0,0,3847
CLK-000565,RW-BAS-0353,Q-0085,1,0,1,3593
CLK-000566,RW-LEA-0356,Q-0092,2,0,1,38229
CLK-000567,RW-APP-0083,Q-0085,2,1,0,31806
CLK-000568,RW-LEA-0348,Q-0005,6,0,0,35458
CLK-000569,GN-HOM-0478,Q-0088,7,1,0,8570
CLK-000570,RW-LEA-0121,Q-0059,2,1,0,15355
CLK-000571,RW-HOM-0281,Q-0052,6,1,1,38042
CLK-000572,GN-BAS-0414,Q-0010,4,0,0,4760
CLK-000573,RW-JEW-0074,Q-0035,1,1,0,9737
CLK-000574,RW-HOM-0308,Q-0111,1,0,0,27692
CLK-000575,RW-JEW-0373,Q-0010,3,1,0,28678
CLK-000576,RW-HOM-0062,Q-0024,2,1,0,35081
CLK-000577,RW-APP-0078,Q-0046,3,0,0,10239
CLK-000578,RW-BAS-0048,Q-0083,7,1,0,21255
CLK-000579,RW-LEA-0327,Q-0009,1,0,0,73896
CLK-000580,GN-LEA-0475,Q-0035,7,0,1,20732
CLK-000581,RW-APP-0354,Q-0101,1,0,0,17682
CLK-000582,RW-LEA-0273,Q-0103,1,1,0,17375
CLK-000583,RW-BAS-0143,Q-0096,3,1,1,24158
CLK-000584,RW-HOM-0201,Q-0019,5,0,0,13740
CLK-000585,RW-BAS-0050,Q-0107,4,1,0,23592
CLK-000586,GN-BAS-0414,Q-0051,1,1,0,4760
CLK-000587,RW-BAS-0214,Q-0040,3,0,0,12489
CLK-000588,RW-HOM-0021,Q-0018,14,1,0,44721
CLK-000589,RW-LEA-0226,Q-0084,10,0,0,54047
CLK-000590,RW-APP-0286,Q-0002,1,1,1,13426
CLK-000591,RW-BAS-0135,Q-0006,1,0,0,23101
CLK-000592,RW-HOM-0172,Q-0091,3,0,0,25145
CLK-000593,RW-BAS-0099,Q-0119,2,0,0,24926
CLK-000594,RW-APP-0196,Q-0067,3,1,0,24036
CLK-000595,RW-HOM-0234,Q-0108,4,0,0,27375
CLK-000596,RW-HOM-0374,Q-0036,2,1,0,32420
CLK-000597,GN-LEA-0455,Q-0117,3,1,0,19934
CLK-000598,RW-HOM-0175,Q-0013,1,1,0,43537
CLK-000599,GN-BAS-0426,Q-0112,1,0,0,4328
CLK-000600,GN-JEW-0419,Q-0012,3,1,0,4264
CLK-000601,RW-LEA-0028,Q-0084,4,1,1,38517
CLK-000602,GN-BAS-0446,Q-0087,10,1,0,7070
CLK-000603,RW-JEW-0096,Q-0115,3,1,0,10944
CLK-000604,RW-LEA-0336,Q-0091,4,1,0,47771
CLK-000605,GN-BAS-0420,Q-0069,1,1,0,6053
CLK-000606,RW-BAS-0379,Q-0071,9,1,0,22372
CLK-000607,RW-BAS-0143,Q-0095,8,1,0,24158
CLK-000608,RW-BAS-0389,Q-0013,1,1,1,16786
CLK-000609,RW-LEA-0278,Q-0082,1,1,0,16953
CLK-000610,RW-JEW-0008,Q-0089,5,1,0,26002
CLK-000611,RW-LEA-0148,Q-0041,4,1,0,35403
CLK-000612,RW-APP-0185,Q-0063,4,0,0,18312
CLK-000613,RW-HOM-0188,Q-0024,2,1,0,39427
CLK-000614,GN-HOM-0493,Q-0029,1,1,1,8448
CLK-000615,GN-BAS-0428,Q-0047,4,1,0,6993
CLK-000616,GN-LEA-0462,Q-0074,3,1,0,9261
CLK-000617,GN-JEW-0484,Q-0111,7,1,0,5207
CLK-000618,RW-APP-0322,Q-0026,5,1,0,21565
CLK-000619,RW-BAS-0314,Q-0082,8,1,0,20953
CLK-000620,GN-LEA-0423,Q-0007,5,1,0,15251
CLK-000621,RW-HOM-0391,Q-0078,4,1,0,23998
CLK-000622,RW-LEA-0128,Q-0012,1,1,0,78713
CLK-000623,RW-JEW-0011,Q-0028,2,0,0,35891
CLK-000624,RW-JEW-0200,Q-0068,2,1,1,34404
CLK-000625,RW-BAS-0218,Q-0019,1,1,0,6309
CLK-000626,RW-HOM-0270,Q-0075,4,1,0,22715
CLK-000627,RW-APP-0018,Q-0115,3,1,0,19132
CLK-000628,RW-JEW-0165,Q-0002,2,1,0,24388
CLK-000629,RW-BAS-0260,Q-0041,2,1,0,8553
CLK-000630,RW-JEW-0024,Q-0117,2,1,0,41630
CLK-000631,RW-APP-0276,Q-0066,2,1,1,33567
CLK-000632,RW-JEW-0163,Q-0035,2,0,0,38465
CLK-000633,RW-LEA-0128,Q-0056,1,1,0,78713
CLK-000634,RW-LEA-0058,Q-0090,6,1,0,78168
CLK-000635,RW-JEW-0239,Q-0005,1,1,1,39339
CLK-000636,RW-JEW-0189,Q-0002,3,1,1,10154
CLK-000637,RW-BAS-0186,Q-0066,3,1,1,3651
CLK-000638,GN-APP-0465,Q-0015,1,0,1,4031
CLK-000639,RW-APP-0178,Q-0010,2,0,0,19690
CLK-000640,GN-LEA-0434,Q-0041,1,1,0,24120
CLK-000641,GN-BAS-0428,Q-0093,8,1,0,6993
CLK-000642,GN-JEW-0410,Q-0036,18,0,0,4047
CLK-000643,GN-APP-0469,Q-0114,5,1,0,3130
CLK-000644,RW-HOM-0262,Q-0055,6,0,0,43213
CLK-000645,RW-BAS-0232,Q-0074,2,1,0,3088
CLK-000646,RW-JEW-0152,Q-0107,9,1,0,35944
CLK-000647,RW-HOM-0044,Q-0033,3,0,1,12329
CLK-000648,RW-BAS-0280,Q-0099,2,1,1,14701
CLK-000649,RW-HOM-0176,Q-0028,2,1,0,17952
CLK-000650,RW-HOM-0358,Q-0068,3,0,0,11081
CLK-000651,GN-JEW-0497,Q-0010,2,1,0,9119
CLK-000652,RW-LEA-0350,Q-0063,2,1,0,57008
CLK-000653,RW-BAS-0125,Q-0099,1,1,0,5502
CLK-000654,GN-JEW-0496,Q-0069,3,0,1,13265
CLK-000655,RW-BAS-0170,Q-0088,3,1,1,16166
CLK-000656,RW-HOM-0034,Q-0120,2,1,0,34339
CLK-000657,RW-HOM-0034,Q-0055,4,1,0,34339
CLK-000658,RW-LEA-0269,Q-0013,1,1,0,40018
CLK-000659,GN-JEW-0457,Q-0048,3,1,1,4933
CLK-000660,RW-APP-0196,Q-0108,1,1,0,24036
CLK-000661,RW-BAS-0151,Q-0074,2,1,0,4685
CLK-000662,RW-BAS-0155,Q-0070,4,1,1,24076
CLK-000663,RW-LEA-0348,Q-0090,4,1,1,35458
CLK-000664,RW-JEW-0137,Q-0019,2,0,0,23035
CLK-000665,RW-LEA-0181,Q-0029,2,0,0,30494
CLK-000666,RW-APP-0083,Q-0114,3,1,1,31806
CLK-000667,RW-BAS-0249,Q-0105,2,1,0,12482
CLK-000668,GN-HOM-0472,Q-0048,7,1,0,5394
CLK-000669,RW-JEW-0013,Q-0047,2,1,0,39552
CLK-000670,RW-LEA-0254,Q-0108,3,0,0,23522
CLK-000671,GN-JEW-0401,Q-0117,2,0,0,4237
CLK-000672,RW-JEW-0015,Q-0104,1,1,1,41220
CLK-000673,RW-BAS-0203,Q-0002,3,1,1,21941
CLK-000674,RW-BAS-0126,Q-0043,2,0,0,16860
CLK-000675,GN-BAS-0422,Q-0095,1,1,1,4557
CLK-000676,GN-BAS-0450,Q-0001,2,1,0,6856
CLK-000677,RW-HOM-0277,Q-0033,4,0,0,21158
CLK-000678,RW-BAS-0129,Q-0085,1,0,1,3096
CLK-000679,RW-HOM-0267,Q-0021,6,1,0,11217
CLK-000680,RW-LEA-0089,Q-0025,1,1,0,43185
CLK-000681,GN-APP-0473,Q-0028,4,1,0,2306
CLK-000682,RW-JEW-0284,Q-0106,9,1,0,40713
CLK-000683,RW-BAS-0263,Q-0081,5,1,1,7891
CLK-000684,RW-HOM-0307,Q-0013,5,0,1,13705
CLK-000685,RW-BAS-0253,Q-0054,4,1,1,4489
CLK-000686,RW-BAS-0143,Q-0020,2,1,0,24158
CLK-000687,RW-HOM-0110,Q-0091,5,1,0,25216
CLK-000688,RW-BAS-0051,Q-0032,1,0,0,24326
CLK-000689,RW-JEW-0047,Q-0077,2,0,0,15640
CLK-000690,RW-APP-0120,Q-0083,3,1,0,10946
CLK-000691,RW-HOM-0270,Q-0101,2,1,1,22715
CLK-000692,GN-JEW-0405,Q-0102,4,1,0,5902
CLK-000693,RW-HOM-0267,Q-0082,2,1,0,11217
CLK-000694,RW-APP-0305,Q-0008,3,0,0,20584
CLK-000695,RW-APP-0320,Q-0040,3,0,0,13118
CLK-000696,RW-JEW-0011,Q-0006,1,0,0,35891
CLK-000697,RW-LEA-0261,Q-0034,6,1,1,65223
CLK-000698,RW-HOM-0377,Q-0035,3,0,1,19751
CLK-000699,GN-BAS-0488,Q-0118,2,1,0,1656
CLK-000700,GN-HOM-0416,Q-0098,6,0,0,6131
CLK-000701,RW-HOM-0274,Q-0056,1,1,0,26671
CLK-000702,GN-LEA-0477,Q-0078,5,1,0,15460
CLK-000703,RW-JEW-0096,Q-0095,4,1,0,10944
CLK-000704,RW-LEA-0380,Q-0026,1,0,0,32572
CLK-000705,RW-BAS-0038,Q-0093,2,1,0,23352
CLK-000706,RW-HOM-0156,Q-0098,2,1,1,12380
CLK-000707,RW-BAS-0232,Q-0080,3,1,0,3088
CLK-000708,GN-LEA-0490,Q-0050,4,1,0,22670
CLK-000709,RW-APP-0208,Q-0050,1,1,0,12381
CLK-000710,RW-LEA-0150,Q-0112,1,1,0,54054
CLK-000711,RW-BAS-0009,Q-0003,3,0,0,23295
CLK-000712,RW-APP-0060,Q-0033,2,1,0,8654
CLK-000713,RW-BAS-0063,Q-0020,1,1,0,4779
CLK-000714,RW-APP-0235,Q-0066,1,0,1,18415
CLK-000715,RW-BAS-0199,Q-0013,1,1,0,9732
CLK-000716,RW-LEA-0323,Q-0074,6,0,1,15081
CLK-000717,RW-HOM-0202,Q-0025,4,1,0,28336
CLK-000718,RW-LEA-0219,Q-0112,2,1,0,20838
CLK-000719,RW-HOM-0334,Q-0078,9,0,1,27479
CLK-000720,RW-BAS-0197,Q-0069,10,0,0,24171
CLK-000721,RW-APP-0077,Q-0081,4,0,0,18669
CLK-000722,RW-LEA-0128,Q-0103,1,1,1,78713
CLK-000723,RW-LEA-0278,Q-0001,1,1,0,16953
CLK-000724,RW-HOM-0085,Q-0071,3,1,0,16115
CLK-000725,RW-HOM-0172,Q-0084,3,0,0,25145
CLK-000726,RW-JEW-0360,Q-0106,1,1,0,28672
CLK-000727,RW-LEA-0356,Q-0011,1,0,1,38229
CLK-000728,GN-BAS-0417,Q-0027,9,0,0,5346
CLK-000729,RW-JEW-0373,Q-0051,2,1,1,28678
CLK-000730,RW-APP-0325,Q-0106,1,1,0,13909
CLK-000731,RW-APP-0235,Q-0110,4,1,0,18415
CLK-000732,RW-BAS-0263,Q-0002,2,1,0,7891
CLK-000733,RW-BAS-0328,Q-0117,1,1,0,19474
CLK-000734,GN-LEA-0464,Q-0066,1,0,0,21198
CLK-000735,GN-JEW-0497,Q-0022,3,1,0,9119
CLK-000736,RW-JEW-0131,Q-0112,2,1,0,31638
CLK-000737,RW-APP-0341,Q-0086,5,1,0,10509
CLK-000738,GN-JEW-0415,Q-0034,1,1,0,13219
CLK-000739,RW-JEW-0373,Q-0029,1,1,0,28678
CLK-000740,RW-HOM-0103,Q-0074,12,1,0,15956
CLK-000741,GN-JEW-0457,Q-0066,2,1,0,4933
CLK-000742,RW-JEW-0067,Q-0026,3,0,1,12468
CLK-000743,RW-LEA-0321,Q-0072,2,1,0,61206
CLK-000744,RW-BAS-0199,Q-0093,7,0,0,9732
CLK-000745,RW-LEA-0380,Q-0091,4,1,0,32572
CLK-000746,RW-HOM-0225,Q-0084,1,1,1,34897
CLK-000747,RW-BAS-0125,Q-0011,1,0,0,5502
CLK-000748,RW-HOM-0176,Q-0090,2,1,0,17952
CLK-000749,RW-APP-0208,Q-0017,3,1,0,12381
CLK-000750,RW-LEA-0321,Q-0046,4,0,0,61206
CLK-000751,RW-LEA-0192,Q-0028,3,0,0,23893
CLK-000752,RW-BAS-0289,Q-0077,4,1,0,9663
CLK-000753,RW-BAS-0223,Q-0054,11,1,0,24894
CLK-000754,RW-BAS-0158,Q-0078,3,0,1,6314
CLK-000755,RW-APP-0244,Q-0012,3,1,0,30769
CLK-000756,GN-LEA-0433,Q-0060,2,0,0,9492
CLK-000757,RW-BAS-0253,Q-0033,2,1,0,4489
CLK-000758,RW-APP-0083,Q-0106,4,1,0,31806
CLK-000759,RW-BAS-0326,Q-0022,8,1,0,17789
CLK-000760,RW-HOM-0266,Q-0116,3,1,1,34934
CLK-000761,RW-APP-0006,Q-0109,3,1,0,23949
CLK-000762,RW-LEA-0387,Q-0033,1,0,0,60896
CLK-000763,RW-JEW-0152,Q-0094,3,1,0,35944
CLK-000764,RW-BAS-0233,Q-0055,1,1,1,11539
CLK-000765,RW-HOM-0085,Q-0110,7,1,0,16115
CLK-000766,GN-JEW-0451,Q-0006,1,1,0,2892
CLK-000767,RW-LEA-0080,Q-0021,1,1,0,71875
CLK-000768,RW-HOM-0146,Q-0077,4,1,0,11402
CLK-000769,RW-APP-0220,Q-0023,3,1,0,8318
CLK-000770,RW-HOM-0188,Q-0086,4,1,0,39427
CLK-000771,RW-LEA-0076,Q-0020,2,0,0,74863
CLK-000772,RW-BAS-0326,Q-0020,1,1,0,17789
CLK-000773,RW-APP-0032,Q-0023,3,1,0,18673
CLK-000774,RW-JEW-0313,Q-0083,7,1,1,25779
CLK-000775,RW-HOM-0270,Q-0012,1,1,0,22715
CLK-000776,RW-APP-0286,Q-0102,1,1,0,13426
CLK-000777,RW-BAS-0009,Q-0037,2,1,0,23295
CLK-000778,RW-APP-0136,Q-0100,3,1,0,13342
CLK-000779,RW-JEW-0074,Q-0104,3,0,0,9737
CLK-000780,RW-BAS-0151,Q-0043,1,0,0,4685
CLK-000781,RW-JEW-0024,Q-0009,1,1,0,41630
CLK-000782,RW-BAS-0389,Q-0118,2,0,0,16786
CLK-000783,RW-BAS-0039,Q-0073,9,0,0,9484
CLK-000784,RW-APP-0271,Q-0010,2,1,0,9022
CLK-000785,RW-JEW-0087,Q-0086,5,1,0,19538
CLK-000786,RW-LEA-0064,Q-0105,2,0,0,58086
CLK-000787,RW-JEW-0313,Q-0113,2,1,0,25779
CLK-000788,RW-HOM-0014,Q-0007,1,1,1,17956
CLK-000789,RW-LEA-0073,Q-0018,3,0,0,32464
CLK-000790,RW-LEA-0123,Q-0067,5,1,0,58493
CLK-000791,RW-BAS-0129,Q-0067,1,0,1,3096
CLK-000792,RW-LEA-0269,Q-0092,8,1,0,40018
CLK-000793,RW-BAS-0263,Q-0112,2,0,0,7891
CLK-000794,RW-JEW-0106,Q-0014,1,1,0,45426
CLK-000795,GN-JEW-0486,Q-0095,4,0,0,11383
CLK-000796,RW-LEA-0128,Q-0043,1,0,0,78713
CLK-000797,GN-LEA-0418,Q-0033,8,1,0,15809
CLK-000798,RW-APP-0095,Q-0017,1,1,0,6054
CLK-000799,RW-HOM-0085,Q-0053,1,1,0,16115
CLK-000800,RW-BAS-0258,Q-0020,2,1,0,8707
CLK-000801,RW-APP-0122,Q-0043,2,1,0,29044
CLK-000802,RW-HOM-0357,Q-0111,5,0,0,37442
CLK-000803,RW-HOM-0149,Q-0042,2,1,0,33834
CLK-000804,RW-HOM-0061,Q-0117,1,0,0,22847
CLK-000805,RW-LEA-0338,Q-0005,6,0,0,22729
CLK-000806,RW-JEW-0137,Q-0068,1,0,0,23035
CLK-000807,RW-HOM-0149,Q-0009,2,1,0,33834
CLK-000808,RW-APP-0250,Q-0023,1,1,0,16314
CLK-000809,GN-APP-0470,Q-0116,2,1,0,4607
CLK-000810,RW-LEA-0285,Q-0085,2,1,0,33668
CLK-000811,RW-LEA-0072,Q-0039,1,0,0,57375
CLK-000812,RW-HOM-0052,Q-0012,1,1,0,40850
CLK-000813,RW-HOM-0069,Q-0051,1,1,0,17941
CLK-000814,RW-APP-0311,Q-0087,4,1,0,11995
CLK-000815,RW-APP-0006,Q-0116,3,1,0,23949
CLK-000816,RW-JEW-0067,Q-0004,11,1,0,12468
CLK-000817,GN-HOM-0436,Q-0120,10,0,0,9373
CLK-000818,RW-HOM-0103,Q-0004,2,0,1,15956
CLK-000819,GN-APP-0403,Q-0113,2,1,0,3657
CLK-000820,RW-APP-0243,Q-0008,3,0,0,15789
CLK-000821,RW-BAS-0396,Q-0038,1,1,0,24091
CLK-000822,RW-HOM-0071,Q-0097,5,1,0,18014
CLK-000823,RW-JEW-0047,Q-0102,1,0,1,15640
CLK-000824,RW-BAS-0242,Q-0033,1,0,0,22572
CLK-000825,RW-JEW-0094,Q-0043,2,1,0,28972
CLK-000826,GN-HOM-0452,Q-0063,2,1,0,11009
CLK-000827,RW-JEW-0096,Q-0013,2,1,0,10944
CLK-000828,RW-HOM-0069,Q-0071,11,1,0,17941
CLK-000829,RW-BAS-0263,Q-0014,1,1,0,7891
CLK-000830,RW-LEA-0150,Q-0043,4,1,0,54054
CLK-000831,RW-HOM-0088,Q-0081,2,1,0,21633
CLK-000832,GN-LEA-0432,Q-0072,2,1,0,7623
CLK-000833,RW-JEW-0165,Q-0078,2,1,1,24388
CLK-000834,RW-APP-0264,Q-0005,1,1,0,23502
CLK-000835,RW-JEW-0306,Q-0002,9,1,1,23002
CLK-000836,RW-BAS-0017,Q-0035,9,1,0,3819
CLK-000837,RW-APP-0259,Q-0025,4,1,1,12342
CLK-000838,RW-HOM-0262,Q-0053,2,0,0,43213
CLK-000839,RW-LEA-0121,Q-0117,1,1,1,15355
CLK-000840,GN-BAS-0426,Q-0009,1,1,0,4328
CLK-000841,GN-BAS-0426,Q-0009,1,1,1,4328
CLK-000842,RW-LEA-0025,Q-0106,4,1,0,65150
CLK-000843,GN-LEA-0438,Q-0061,2,1,0,7545
CLK-000844,RW-APP-0271,Q-0062,1,0,0,9022
CLK-000845,RW-BAS-0218,Q-0075,9,0,1,6309
CLK-000846,RW-LEA-0142,Q-0104,3,1,0,50694
CLK-000847,RW-JEW-0173,Q-0019,2,0,1,17812
CLK-000848,RW-BAS-0346,Q-0111,7,1,0,12210
CLK-000849,GN-JEW-0451,Q-0119,3,0,0,2892
CLK-000850,GN-JEW-0496,Q-0040,8,0,0,13265
CLK-000851,RW-BAS-0158,Q-0032,1,0,0,6314
CLK-000852,RW-BAS-0051,Q-0106,4,1,0,24326
CLK-000853,RW-JEW-0132,Q-0040,15,1,0,30758
CLK-000854,RW-APP-0320,Q-0001,1,1,0,13118
CLK-000855,RW-LEA-0148,Q-0113,4,0,0,35403
CLK-000856,RW-BAS-0129,Q-0055,13,0,0,3096
CLK-000857,RW-APP-0366,Q-0091,4,1,0,22679
CLK-000858,RW-BAS-0242,Q-0038,8,1,0,22572
CLK-000859,RW-LEA-0397,Q-0067,2,1,0,48935
CLK-000860,GN-HOM-0404,Q-0100,7,1,0,10579
CLK-000861,RW-LEA-0142,Q-0054,7,1,0,50694
CLK-000862,RW-HOM-0274,Q-0084,1,1,0,26671
CLK-000863,RW-BAS-0396,Q-0026,2,1,0,24091
CLK-000864,GN-JEW-0479,Q-0103,11,0,1,4067
CLK-000865,RW-JEW-0116,Q-0087,7,1,1,49866
CLK-000866,GN-JEW-0451,Q-0050,4,0,0,2892
CLK-000867,GN-LEA-0485,Q-0087,3,1,1,20934
CLK-000868,RW-JEW-0306,Q-0082,3,1,0,23002
CLK-000869,RW-BAS-0063,Q-0119,6,1,0,4779
CLK-000870,GN-HOM-0459,Q-0074,1,1,0,11643
CLK-000871,RW-APP-0264,Q-0063,3,0,0,23502
CLK-000872,RW-BAS-0400,Q-0061,2,0,0,15483
CLK-000873,RW-HOM-0190,Q-0101,1,0,0,10222
CLK-000874,RW-HOM-0014,Q-0057,1,1,0,17956
CLK-000875,RW-HOM-0304,Q-0028,3,0,0,16694
CLK-000876,RW-BAS-0171,Q-0107,6,1,0,14568
